"phylum","class","order","family","genus","species","country","adm1","lon","lat"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Lombardia","10.234783","45.058022"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Lombardia","10.383662","45.14692"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Portugal","Viseu","-8.110935","40.723349"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Switzerland","Ag","7.80369","47.51267"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","France","Provence-Alpes-Côte d'Azur","6.957095","43.667813"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Switzerland","Lu","8.3264","47.01512"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Lazio","12.616015","41.954247"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","France",NA,"9.14281","42.6714"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Holland","4.7","52.9"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Holland","4.6","52.55"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zuid-Holland","3.9","51.8"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Noord-Brabant","5.45","51.55"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Netherlands","Zuid-Holland","4.5","52.2"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Marche","13.026864","43.447217"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Lombardia","9.198535","45.588101"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Lombardia","9.52216","45.605153"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Emilia-Romagna","11.787979","44.650754"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Serbia","Nišavski","21.923344","43.326103"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Macedonia","Kumanovo","21.716795","42.146501"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Apulia","15.345929","41.248952"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Austria","Steiermark","15.908333","46.991944"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","France","Rhône-Alpes","6.069766","46.142897"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Switzerland","Zh","8.53098","47.37317"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Finland","Etelä-Karjala (EK)","27.713611","60.578047"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Switzerland",NA,"8.7351","47.240649"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Chrysodeixis","Chrysodeixis chalcites","Italy","Veneto","12.24997","45.502175"
