,acceptedNameUsage,acceptedScientificName,acceptedTaxonKey,accessRights,adm1,adm2,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,basisOfRecord,bibliographicCitation,catalogNumber,class,classKey,cloc,collectionCode,collectionID,collectionKey,continent,coordinatePrecision,coordinateUncertaintyInMeters,country,crawlId,dataGeneralizations,datasetID,datasetKey,datasetName,dateIdentified,day,disposition,dynamicProperties,elevation,elevationAccuracy,endDayOfYear,eventDate,eventID,eventRemarks,eventTime,family,familyKey,fieldNumber,footprintSRS,footprintWKT,fullCountry,gbifID,genericName,genus,genusKey,geodeticDatum,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceRemarks,georeferenceSources,georeferenceVerificationStatus,habitat,higherClassification,higherGeography,hostingOrganizationKey,http://unknown.org/captive,http://unknown.org/datasetnameproperty,http://unknown.org/language,http://unknown.org/license,http://unknown.org/nick,http://unknown.org/recordEnteredBy,http://unknown.org/recordID,http://unknown.org/rights,http://unknown.org/rightsHolder,identificationID,identificationRemarks,identificationVerificationStatus,identifiedBy,identifier,inCluster,individualCount,informationWithheld,installationKey,institutionCode,institutionID,institutionKey,isInCluster,island,islandGroup,ISO2,iucnRedListCategory,key,kingdom,kingdomKey,language,lastCrawled,lastInterpreted,lastParsed,lat,license,lifeStage,locality,locationAccordingTo,locationID,locationRemarks,lon,materialSampleID,modified,month,municipality,nameAccordingTo,namePublishedInYear,nomenclaturalCode,occurrenceID,occurrenceRemarks,occurrenceStatus,order,orderKey,organismName,organismQuantity,organismQuantityType,originalNameUsage,otherCatalogNumbers,ownerInstitutionCode,parentEventID,phylum,phylumKey,preparations,programmeAcronym,projectId,protocol,publishingCountry,publishingOrgKey,recordedBy,recordNumber,references,rights,rightsHolder,sampleSizeUnit,sampleSizeValue,samplingEffort,samplingProtocol,scientificName,sex,species,speciesKey,specificEpithet,startDayOfYear,taxonConceptID,taxonID,taxonKey,taxonomicStatus,taxonRank,type,verbatimCoordinateSystem,verbatimElevation,verbatimEventDate,verbatimIdentification,verbatimLocality,verbatimSRS,verbatimTaxonRank,vernacularName,waterBody,year,downloadDate
212,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Islas Baleares,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,82234330,Insecta,216,"Islas Baleares, Spain",Observations,NA,NA,NA,NA,206,Spain,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-06-09T01:06:55,9,NA,NA,NA,NA,NA,2018-10-09T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,3398713645,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,kristianleahy,NA,NA,NA,NA,181662124,NA,NA,Kristian Leahy,82234330,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,ES,NE,3398713645,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T11:54:40.346+00:00,2022-06-03T11:54:40.346+00:00,38.872731,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,1.396333,NA,2022-04-16T10:44:02.000+00:00,10,NA,NA,NA,NA,https://www.inaturalist.org/observations/82234330,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Kristian Leahy,NA,https://www.inaturalist.org/observations/82234330,NA,Kristian Leahy,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,10/9/2018,NA,"Ibiza, Parque Natural de Ses Salines",NA,NA,NA,NA,2018,6/24/2022
206,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Comunidad Valenciana,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,17333925,Insecta,216,"Comunidad Valenciana, Spain",Observations,NA,NA,NA,NA,189,Spain,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2018-10-13T15:00:26,8,NA,NA,NA,NA,NA,2018-10-08T12:59:00,NA,NA,10:59:00Z,Noctuidae,7015,NA,NA,NA,Spain,1931482609,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,supergan,NA,NA,NA,NA,37424093,NA,NA,Ilias Strachinis,17333925,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,ES,NE,1931482609,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T10:54:35.991+00:00,2022-06-03T10:54:35.991+00:00,38.995528,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Larva,NA,NA,NA,NA,-0.185893,NA,2020-06-04T20:29:42.000+00:00,10,NA,NA,NA,NA,https://www.inaturalist.org/observations/17333925,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,28eb1a3f-1c15-4a95-931a-4af90ecb574d,supergan,NA,https://www.inaturalist.org/observations/17333925,NA,supergan,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2018/10/08 12:59 PM CEST,NA,"19, Plaça Numero 3, 19, 46730 Gandia, Valencia, Spain",NA,NA,NA,NA,2018,6/24/2022
278,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Valencia,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,1786055,Insecta,216,"Valencia, Spain, EUROPE",BDBCV-General,NA,NA,EUROPE,NA,707,Spain,190,NA,NA,95e635d4-f762-11e1-a439-00145eb45e9a,NA,NA,22,NA,NA,NA,NA,NA,2015-10-22T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,1501643468,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guillermo Fernández Alfaro,BDBCV:BDBCV-General:1786055,FALSE,NA,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,BDBCV,NA,NA,FALSE,NA,NA,ES,NE,1501643468,Animalia,1,Es,2022-05-26T13:38:38.288+00:00,2022-05-26T14:13:14.290+00:00,2022-05-26T14:13:14.290+00:00,39.23,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-0.55,NA,2017-02-28T20:37:27.000+00:00,10,CARLET,NA,NA,NA,BDBCV:BDBCV-General:1786055,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,Guillermo Fernández Alfaro,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6/24/2022
279,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Valencia,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,1786076,Insecta,216,"Valencia, Spain, EUROPE",BDBCV-General,NA,NA,EUROPE,NA,707,Spain,190,NA,NA,95e635d4-f762-11e1-a439-00145eb45e9a,NA,NA,30,NA,NA,NA,NA,NA,2015-10-30T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,1501643514,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guillermo Fernández Alfaro,BDBCV:BDBCV-General:1786076,FALSE,NA,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,BDBCV,NA,NA,FALSE,NA,NA,ES,NE,1501643514,Animalia,1,Es,2022-05-26T13:38:38.288+00:00,2022-05-26T14:13:15.768+00:00,2022-05-26T14:13:15.768+00:00,39.23,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-0.55,NA,2017-02-28T20:37:39.000+00:00,10,CARLET,NA,NA,NA,BDBCV:BDBCV-General:1786076,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,Guillermo Fernández Alfaro,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,6/24/2022
298,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Valencia,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,1615562,Insecta,216,"Valencia, Spain, EUROPE",BDBCV-General,NA,NA,EUROPE,NA,707,Spain,190,NA,NA,95e635d4-f762-11e1-a439-00145eb45e9a,NA,NA,8,NA,NA,NA,NA,NA,2014-10-08T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,1501480076,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guillermo Fernández Alfaro,BDBCV:BDBCV-General:1615562,FALSE,NA,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,BDBCV,NA,NA,FALSE,NA,NA,ES,NE,1501480076,Animalia,1,Es,2022-05-26T13:38:38.288+00:00,2022-05-26T14:13:14.250+00:00,2022-05-26T14:13:14.250+00:00,39.31,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-0.45,NA,2017-02-27T15:04:10.000+00:00,10,PICASSENT,NA,NA,NA,BDBCV:BDBCV-General:1615562,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,Guillermo Fernández Alfaro,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,6/24/2022
570,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Valencia,NA,NA,NA,NA,NA,OCCURRENCE,NA,344946,Insecta,216,"Tancat de Zacarés, Valencia, Spain, EUROPE",BDBCV-General,NA,NA,EUROPE,NA,707,Spain,190,NA,NA,95e635d4-f762-11e1-a439-00145eb45e9a,NA,NA,19,NA,NA,NA,NA,NA,2001-09-19T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,1500716204,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S. Montagud Alario,BDBCV:BDBCV-General:344946,FALSE,NA,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,BDBCV,NA,NA,FALSE,NA,NA,ES,NE,1500716204,Animalia,1,Es,2022-05-26T13:38:38.288+00:00,2022-05-26T14:13:34.307+00:00,2022-05-26T14:13:34.307+00:00,39.31,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,Tancat de Zacarés,NA,NA,NA,-0.35,NA,NA,9,SOLLANA,NA,NA,NA,BDBCV:BDBCV-General:344946,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,S. Montagud Alario,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,6/24/2022
53,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,NA,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,OBS.227984904,Insecta,216,"Spain - Mallorca - Capdepera, Spain",Observations,NA,NA,NA,NA,25,Spain,85,NA,NA,8a863029-f435-446a-821e-275f4f641165,NA,NA,2,NA,NA,NA,NA,NA,2021-10-02T00:00:00,NA,NA,21:13,Noctuidae,7015,NA,NA,NA,Spain,3733109332,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,Animalia|Noctuidae,NA,396d5f30-dea9-11db-8ab4-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227984904@OBS,FALSE,1,NA,85ccfd1a-a837-48d6-9a87-96c99f6fe012,NA,NA,NA,FALSE,NA,NA,ES,NE,3733109332,Animalia,1,NA,2022-03-24T16:48:37.114+00:00,2022-04-26T12:01:02.203+00:00,2022-04-26T12:01:02.203+00:00,39.645841,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Imago,Spain - Mallorca - Capdepera,NA,NA,NA,3.430218,NA,2021-10-21T00:00:00.000+00:00,10,NA,NA,NA,NA,https://observation.org/observation/227984904,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,NL,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.227984904,NA,Stichting Observation International,NA,NA,NA,seen,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,Egyptian Cotton Leafworm,NA,2021,6/24/2022
34,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,NA,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,OBS.227823338,Insecta,216,"Spain - Mallorca - Capdepera, Spain",Observations,NA,NA,NA,NA,25,Spain,85,NA,NA,8a863029-f435-446a-821e-275f4f641165,NA,NA,28,NA,NA,NA,NA,NA,2021-09-28T00:00:00,NA,NA,23:49,Noctuidae,7015,NA,NA,NA,Spain,3732692122,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,Animalia|Noctuidae,NA,396d5f30-dea9-11db-8ab4-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227823338@OBS,FALSE,1,NA,85ccfd1a-a837-48d6-9a87-96c99f6fe012,NA,NA,NA,FALSE,NA,NA,ES,NE,3732692122,Animalia,1,NA,2022-03-24T16:48:37.114+00:00,2022-04-26T12:01:02.398+00:00,2022-04-26T12:01:02.398+00:00,39.645849,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Imago,Spain - Mallorca - Capdepera,NA,NA,NA,3.430234,NA,2021-11-07T00:00:00.000+00:00,9,NA,NA,NA,NA,https://observation.org/observation/227823338,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,NL,c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,NA,NA,https://data.biodiversitydata.nl/obsint/observation/OBS.227823338,NA,Stichting Observation International,NA,NA,NA,seen,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,Egyptian Cotton Leafworm,NA,2021,6/24/2022
744,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Valencia,NA,NA,NA,NA,NA,OCCURRENCE,NA,925879,Insecta,216,"Casa Forestal de Portaceli, Valencia, Spain, EUROPE",BDBCV-General,NA,NA,EUROPE,NA,707,Spain,190,NA,NA,95e635d4-f762-11e1-a439-00145eb45e9a,NA,NA,11,NA,NA,NA,NA,NA,1982-02-11T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,1501947624,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Baixeras Almela,BDBCV:BDBCV-General:925879,FALSE,NA,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,BDBCV,NA,NA,FALSE,NA,NA,ES,NE,1501947624,Animalia,1,Es,2022-05-26T13:38:38.288+00:00,2022-05-26T14:12:36.612+00:00,2022-05-26T14:12:36.612+00:00,39.66,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,Casa Forestal de Portaceli,NA,NA,NA,-0.48,NA,NA,2,SERRA,NA,NA,NA,BDBCV:BDBCV-General:925879,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,J. Baixeras Almela,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1982,6/24/2022
311,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Valencia,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,1583717,Insecta,216,"Valencia, Spain, EUROPE",BDBCV-General,NA,NA,EUROPE,NA,707,Spain,190,NA,NA,95e635d4-f762-11e1-a439-00145eb45e9a,NA,NA,30,NA,NA,NA,NA,NA,2013-10-30T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,1501449125,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,V. Sancho Alcayde,BDBCV:BDBCV-General:1583717,FALSE,NA,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,BDBCV,NA,NA,FALSE,NA,NA,ES,NE,1501449125,Animalia,1,Es,2022-05-26T13:38:38.288+00:00,2022-05-26T14:13:48.499+00:00,2022-05-26T14:13:48.499+00:00,39.74,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-0.26,NA,2017-02-26T11:30:36.000+00:00,10,QUARTELL,NA,NA,NA,BDBCV:BDBCV-General:1583717,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,V. Sancho Alcayde,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,6/24/2022
404,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,NA,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,318069038,Insecta,216,"UTM25_31S_0500_4400, Spain",naturgucker,NA,NA,NA,NA,250,Spain,222,NA,NA,6ac3f774-d9fb-4796-b3e9-92bf6c81c084,NA,NA,7,NA,NA,NA,NA,NA,2007-12-07T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,3387738420,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,bb646dff-a905-4403-a49b-6d378c2cf0d9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,36cae45c-1983-48be-9cf9-0672c4a60612,naturgucker,NA,NA,FALSE,NA,NA,ES,NE,3387738420,Animalia,1,NA,2022-04-20T02:41:26.631+00:00,2022-04-27T06:18:00.708+00:00,2022-04-27T06:18:00.708+00:00,39.862442,http://creativecommons.org/licenses/by/4.0/legalcode,NA,UTM25_31S_0500_4400,NA,NA,NA,3.146146,NA,NA,12,NA,NA,NA,NA,NA,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,BIOCASE,DE,bb646dff-a905-4403-a49b-6d378c2cf0d9,-124308812,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,6/24/2022
367,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Castellon,NA,NA,NA,NA,NA,OCCURRENCE,NA,1553755,Insecta,216,"Torre La Sal, Castellon, Spain, EUROPE",BDBCV-General,NA,NA,EUROPE,NA,707,Spain,190,NA,NA,95e635d4-f762-11e1-a439-00145eb45e9a,NA,NA,11,NA,NA,NA,NA,NA,2012-10-11T00:00:00,NA,NA,NA,Noctuidae,7015,NA,NA,NA,Spain,1501420206,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Ylla|R. Macia,BDBCV:BDBCV-General:1553755,FALSE,NA,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,BDBCV,NA,NA,FALSE,NA,NA,ES,NE,1501420206,Animalia,1,Es,2022-05-26T13:38:38.288+00:00,2022-05-26T14:12:42.506+00:00,2022-05-26T14:12:42.506+00:00,40.16,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,Torre La Sal,NA,NA,NA,0.17,NA,NA,10,CABANES,NA,NA,NA,BDBCV:BDBCV-General:1553755,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,J. Ylla|R. Macia,NA,NA,NA,NA,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,NA,5109931,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,6/24/2022
31,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Comunidad de Madrid,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,96202617,Insecta,216,"Comunidad de Madrid, Spain",Observations,NA,NA,NA,NA,488,Spain,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-09-26T09:23:43,25,NA,NA,NA,NA,NA,2021-09-25T22:59:00,NA,NA,20:59:00Z,Noctuidae,7015,NA,NA,NA,Spain,3384687294,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,kristianleahy,NA,NA,NA,NA,209635249,NA,NA,Kristian Leahy,96202617,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,ES,NE,3384687294,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T10:57:01.834+00:00,2022-06-03T10:57:01.834+00:00,40.82318,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-3.750172,NA,2021-09-26T09:43:54.000+00:00,9,NA,NA,NA,NA,https://www.inaturalist.org/observations/96202617,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Kristian Leahy,NA,https://www.inaturalist.org/observations/96202617,NA,Kristian Leahy,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2021/09/25 10:59 PM CEST,NA,"Bustarviejo, Madrid, Spain",NA,NA,NA,NA,2021,6/24/2022
49,NA,"Spodoptera littoralis (Boisduval, 1833)",5109931,NA,Cataluña,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,101518676,Insecta,216,"Cataluña, Spain",Observations,NA,NA,NA,NA,NA,Spain,309,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2021-11-20T08:05:16,24,NA,NA,NA,NA,NA,2021-10-24T12:45:00,NA,NA,12:45:00Z,Noctuidae,7015,NA,NA,NA,Spain,3415697013,Spodoptera,Spodoptera,1765207,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,NA,chema63,NA,NA,NA,NA,221775079,NA,NA,Josep Mª Albesa Gasulla,101518676,FALSE,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,ES,NE,3415697013,Animalia,1,NA,2022-06-03T07:39:47.021+00:00,2022-06-03T11:31:03.358+00:00,2022-06-03T11:31:03.358+00:00,41.276182,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,1.974513,NA,2021-11-20T08:36:41.000+00:00,10,NA,NA,NA,NA,https://www.inaturalist.org/observations/101518676,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,NA,DWC_ARCHIVE,ES,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Josep Mª Albesa Gasulla,NA,https://www.inaturalist.org/observations/101518676,NA,Josep Mª Albesa Gasulla,NA,NA,NA,NA,"Spodoptera littoralis (Boisduval, 1833)",NA,Spodoptera littoralis,5109931,littoralis,NA,NA,428994,5109931,ACCEPTED,SPECIES,NA,NA,NA,2021/10/24 12:45 PM UTC,NA,"Castelldefels, Barcelona, España",NA,NA,NA,NA,2021,6/24/2022
