"","acceptedNameUsageID","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","associatedReferences","associatedSequences","basisOfRecord","behavior","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","created","dataGeneralizations","datasetID","datasetKey","datasetName","dateIdentified","day","depth","depthAccuracy","dynamicProperties","elevation","elevationAccuracy","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintWKT","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceSources","habitat","higherClassification","higherGeography","http://rs.tdwg.org/dwc/terms/organismQuantity","http://unknown.org/nick","http://unknown.org/occurrenceDetails","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","informationWithheld","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","municipality","nameAccordingTo","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","phylum","phylumKey","preparations","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimCoordinateSystem","verbatimEventDate","verbatimLocality","verbatimSRS","verbatimTaxonRank","vernacularName","year","downloadDate"
"239","DSS0043900007GA1","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,21,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2003-08-21T00:00:00",NA,"Beschreibung_Ort: Weinbergruderal",NA,"Delphacidae",8498,NA,NA,NA,"1891738563","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland mesophiler Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Lieckweg Tammo","DSS0043900007KQJ",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891738563,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:33.933+0000","2020-10-07T13:43:33.933+0000",49.62,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.35,NA,8,NA,NA,NA,"DSS0043900007KQJ","Beschreibung_Ort: Weinbergruderal","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Tammo Lieckweg","105_21",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2003-8-21/2003-8-21",NA,NA,NA,"DE:Wanderspornzikade,",2003,2020-10-17
"241",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"PRESERVED_SPECIMEN",NA,NA,"Insecta",216,"Ottenby NR, Södra lunden, radarstationen, Sweden","SMTP_SPP",NA,NA,NA,NA,"Sweden",1,NA,NA,NA,"14ae14f5-a7a5-4393-b45d-e64c80cfc63c","Auchenorrhyncha excl Delphacidae","2006-01-01T00:00:00",25,NA,NA,NA,NA,NA,NA,"2003-08-25T00:00:00","NRM:SMTP_SPP:21:241",NA,NA,"Delphacidae",8498,NA,NA,"Sweden","2612583503","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gösta Gillerfors","NRM:SMTP_SPP:00001319",1,NA,"4346b227-ca68-4d54-8a77-909148492e0b","NRM",NA,"SE",2612583503,"Animalia",1,NA,"2020-10-02T12:54:13.273+0000","2020-10-07T10:57:52.096+0000","2020-10-07T10:57:52.096+0000",56.21935,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,"Ottenby NR, Södra lunden, radarstationen","Trap ID 21",NA,16.42235,NA,8,NA,NA,NA,"NRM:SMTP_SPP:00001319",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,"95% Et-OH","DWC_ARCHIVE","SE","bee30abf-e3a6-4e4e-b626-7ef57800b027","Swedish Malaise Trap Project",NA,NA,NA,NA,"Malaise trap, Townes model, head direction 257°","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,2003,2020-10-17
"242",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Ichinoseki",NA,NA,"PRESERVED_SPECIMEN",NA,"141341","Insecta",216,"Iwate, Ichinoseki, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,18,NA,NA,NA,NA,NA,NA,"2003-09-18T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997469","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Ichinoseki",NA,NA,NA,NA,NA,NA,NA,NA,"199",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997469,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:11.119+0000","2020-10-07T11:17:11.119+0000",38.920833,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.25625,"2012-05-29T01:00:35.000+0000",9,NA,NA,NA,"bf93c628-ef31-11e6-9137-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2003,2020-10-17
"245","DSS0043900007L5O","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,20,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2002-07-20T00:00:00",NA,"Beschreibung_Ort: Trockenruderal auf Feldweg zwischen aeckern; Anmerkung: Foto 18",NA,"Delphacidae",8498,NA,NA,NA,"1891728576","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland trockenwarmer Standorte",NA,NA,"2",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Niedringhaus Rolf","DSS0043900007DER",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891728576,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:30.543+0000","2020-10-07T13:43:30.543+0000",49.74,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.36,NA,7,NA,NA,NA,"DSS0043900007DER","Beschreibung_Ort: Trockenruderal auf Feldweg zwischen aeckern; Anmerkung: Foto 18","PRESENT","Hemiptera",809,2,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Rolf Niedringhaus","84_14",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2002-7-20/2002-7-20",NA,NA,NA,"DE:Wanderspornzikade,",2002,2020-10-17
"246","DSS0043900007U19","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,20,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2002-07-20T00:00:00",NA,"Beschreibung_Ort: Gebuesch & Saum (Salix (breit), Crataegus, Rosa, Cornus, Schlehe, Malus)",NA,"Delphacidae",8498,NA,NA,NA,"1891731279","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Gebüsch mesophiler Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"Niedringhaus Rolf","DSS0043900007ESI",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891731279,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:30.460+0000","2020-10-07T13:43:30.460+0000",49.7,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.47,NA,7,NA,NA,NA,"DSS0043900007ESI","Beschreibung_Ort: Gebuesch & Saum (Salix (breit), Crataegus, Rosa, Cornus, Schlehe, Malus)","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","Rolf Niedringhaus","97_6",NA,NA,NA,"Net","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2002-7-20/2002-7-20",NA,NA,NA,"DE:Wanderspornzikade,",2002,2020-10-17
"247",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Hanamaki",NA,NA,"PRESERVED_SPECIMEN",NA,"141334","Insecta",216,"Iwate, Hanamaki, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,30,NA,NA,NA,NA,NA,NA,"2002-08-30T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997465","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Hanamaki",NA,NA,NA,NA,NA,NA,NA,NA,"192",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997465,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:12.369+0000","2020-10-07T11:17:12.369+0000",39.404167,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.19375,"2012-05-29T01:00:34.000+0000",8,NA,NA,NA,"bf929ef6-ef31-11e6-9ae2-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2002,2020-10-17
"251",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Hanamaki",NA,NA,"PRESERVED_SPECIMEN",NA,"141337","Insecta",216,"Iwate, Hanamaki, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,21,NA,NA,NA,NA,NA,NA,"2002-09-21T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997546","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Hanamaki",NA,NA,NA,NA,NA,NA,NA,NA,"195",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997546,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:11.119+0000","2020-10-07T11:17:11.119+0000",39.4125,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.19375,"2012-05-29T01:00:34.000+0000",9,NA,NA,NA,"bf9315fc-ef31-11e6-a1bc-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2002,2020-10-17
"252",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Hanamaki",NA,NA,"PRESERVED_SPECIMEN",NA,"141359","Insecta",216,"Iwate, Hanamaki, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,25,NA,NA,NA,NA,NA,NA,"2001-04-25T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997492","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Hanamaki",NA,NA,NA,NA,NA,NA,NA,NA,"217",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997492,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:14.283+0000","2020-10-07T11:17:14.283+0000",39.470833,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.23125,"2012-05-29T01:00:38.000+0000",4,NA,NA,NA,"bf96acd0-ef31-11e6-840f-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",2001,2020-10-17
"253","DSS0043900007N3X","Laodelphax striatellus (Fallén, 1826)",4489285,NA,NA,NA,NA,NA,"HUMAN_OBSERVATION",NA,"[]","Insecta",216,"Akrotiri and Dhekelia",NA,NA,NA,0.01,NA,"Akrotiri and Dhekelia",176,NA,NA,NA,"962f59bc-f762-11e1-a439-00145eb45e9a","Atlas der Zikaden Luxemburgs",NA,1,NA,NA,"Taxon status for Luxembourg: []",NA,NA,NA,"2000-01-01T00:00:00",NA,"Beschreibung_Ort: Malaisefalle (2000): Goldbrange",NA,"Delphacidae",8498,NA,NA,NA,"1891737319","Laodelphax","Laodelphax",2056110,"WGS84","All geographic coordinates have been coarsened to 0.01 decimal degrees",NA,"Offenland mesophiler Standorte",NA,NA,"1",NA,NA,"Laodelphax striatellus",NA,"NBNSYS0000000011",NA,"unknown","DSS0043900007JTY",NA,NA,"82aa92d4-0834-4396-b677-e04137b6961c","MNHNL","https://www.gbif.org/grscicoll/institution/40452d31-2f91-460a-a624-7ecf27eac71e",NA,1891737319,"Animalia",1,NA,"2020-10-05T04:48:30.725+0000","2020-10-07T13:43:31.387+0000","2020-10-07T13:43:31.387+0000",49.73,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,NA,NA,6.24,NA,1,NA,NA,NA,"DSS0043900007JTY","Beschreibung_Ort: Malaisefalle (2000): Goldbrange","PRESENT","Hemiptera",809,1,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","LU","75642970-f855-11dd-8235-b8a03c50a862","unknown","82_30",NA,NA,NA,"Malaise Trap","Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,"DSS0043900189CO0",4489285,"ACCEPTED","SPECIES",NA,NA,NA,"2000-1-1/2000-1-1",NA,NA,NA,"DE:Wanderspornzikade,",2000,2020-10-17
"254",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Iwate","Miyako",NA,NA,"PRESERVED_SPECIMEN",NA,"141358","Insecta",216,"Iwate, Miyako, Japan","IN",NA,NA,NA,NA,"Japan",94,NA,NA,NA,"231c4696-5b2b-4702-b495-2beb86e082e4",NA,NA,6,NA,NA,NA,NA,NA,NA,"1999-06-06T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Japan","1834997488","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,"Animalia|Arthropoda|Insecta|Delphacidae|Laodelphax|striatella","Japan|Iwate|Miyako",NA,NA,NA,NA,NA,NA,NA,NA,"216",NA,NA,"82d6992a-b20b-4e74-b6ac-6b971b2c485d","IPMM",NA,"JP",1834997488,"Animalia",1,"en","2020-10-06T14:59:00.452+0000","2020-10-07T11:17:14.287+0000","2020-10-07T11:17:14.287+0000",39.629167,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,141.46875,"2012-05-29T01:00:37.000+0000",6,NA,NA,NA,"bf968304-ef31-11e6-9686-70e2840fc270",NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","JP","4fd82480-ea1c-11da-8db4-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES","text",NA,NA,NA,NA,NA,NA,"<U+30D2><U+30E1><U+30C8><U+30D3><U+30A6><U+30F3><U+30AB>",1999,2020-10-17
"255",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Chuy",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"Homoptera 18605","Insecta",216,"Thon-Aryk (Boz-Peldek Mountain), Bishkek, Chuy, Kyrgyzstan","Insect Collection",NA,NA,NA,NA,"Kyrgyzstan",141,NA,NA,NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,12,NA,NA,NA,NA,NA,NA,"1999-06-12T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Kyrgyzstan","436054867","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D. V. Novikov",NA,NA,NA,"99541e5c-f762-11e1-a439-00145eb45e9a","INHS",NA,"KG",436054867,"Animalia",1,NA,"2020-10-04T11:02:13.525+0000","2020-10-07T12:06:04.165+0000","2020-10-07T12:06:04.165+0000",42.78194,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Thon-Aryk (Boz-Peldek Mountain), Bishkek",NA,NA,74.56972,NA,6,NA,NA,NA,NA,NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1999,2020-10-17
"256",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Osh",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"Homoptera 18606","Insecta",216,"Karakuldzha, Lajsu Ravine, Osh, Kyrgyzstan","Insect Collection",NA,NA,NA,NA,"Kyrgyzstan",141,NA,NA,NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,25,NA,NA,NA,NA,NA,NA,"1999-06-25T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Kyrgyzstan","436054868","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D. V. Novikov",NA,NA,NA,"99541e5c-f762-11e1-a439-00145eb45e9a","INHS",NA,"KG",436054868,"Animalia",1,NA,"2020-10-04T11:02:13.525+0000","2020-10-07T12:06:04.149+0000","2020-10-07T12:06:04.149+0000",40.52209,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Karakuldzha, Lajsu Ravine",NA,NA,73.61949,NA,6,NA,NA,NA,NA,NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1999,2020-10-17
"257",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Talas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"Homoptera 18608","Insecta",216,"near Klyuchevka, Talas, Kyrgyzstan","Insect Collection",NA,NA,NA,NA,"Kyrgyzstan",141,NA,NA,NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,15,NA,NA,NA,NA,NA,NA,"1999-06-15T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Kyrgyzstan","436054870","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D. V. Novikov",NA,NA,NA,"99541e5c-f762-11e1-a439-00145eb45e9a","INHS",NA,"KG",436054870,"Animalia",1,NA,"2020-10-04T11:02:13.525+0000","2020-10-07T12:06:12.030+0000","2020-10-07T12:06:12.030+0000",42.58752,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"near Klyuchevka",NA,NA,71.76639,NA,6,NA,NA,NA,NA,NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1999,2020-10-17
"261",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Talas",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"Homoptera 18612","Insecta",216,"Talas Valley near Kirov Reservoir, Talas, Kyrgyzstan","Insect Collection",NA,NA,NA,NA,"Kyrgyzstan",141,NA,NA,NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,15,NA,NA,NA,NA,NA,NA,"1999-06-15T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Kyrgyzstan","436054874","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D. V. Novikov",NA,NA,NA,"99541e5c-f762-11e1-a439-00145eb45e9a","INHS",NA,"KG",436054874,"Animalia",1,NA,"2020-10-04T11:02:13.525+0000","2020-10-07T12:06:00.401+0000","2020-10-07T12:06:00.401+0000",42.6552,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Talas Valley near Kirov Reservoir",NA,NA,71.5955,NA,6,NA,NA,NA,NA,NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1999,2020-10-17
"264",NA,"Laodelphax striatellus (Fallén, 1826)",4489285,NA,"Issyk-Kul",NA,NA,NA,"PRESERVED_SPECIMEN",NA,"Homoptera 18607","Insecta",216,"S shore Issyk Kul Lake, 10 km E Kadzhi-Saj, Issyk-Kul, Kyrgyzstan","Insect Collection",NA,NA,NA,NA,"Kyrgyzstan",141,NA,NA,NA,"68513375-3aa5-4f6f-9975-d97d56c21d61",NA,NA,5,NA,NA,NA,NA,NA,NA,"1999-07-05T00:00:00",NA,NA,NA,"Delphacidae",8498,NA,NA,"Kyrgyzstan","436054869","Laodelphax","Laodelphax",2056110,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D. V. Novikov",NA,NA,NA,"99541e5c-f762-11e1-a439-00145eb45e9a","INHS",NA,"KG",436054869,"Animalia",1,NA,"2020-10-04T11:02:13.525+0000","2020-10-07T12:06:11.572+0000","2020-10-07T12:06:11.572+0000",42.17593,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"S shore Issyk Kul Lake, 10 km E Kadzhi-Saj",NA,NA,77.31537,NA,7,NA,NA,NA,NA,NA,"PRESENT","Hemiptera",809,NA,NA,NA,NA,"Arthropoda",54,NA,"DWC_ARCHIVE","US","fd0038d0-3e7b-11d9-8439-b8a03c50a862",NA,NA,NA,NA,NA,NA,"Laodelphax striatellus (Fallén, 1826)",NA,"Laodelphax striatellus",4489285,"striatellus",NA,NA,NA,4489285,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,NA,NA,1999,2020-10-17
