"","acceptedScientificName","acceptedTaxonKey","accessRights","adm1","adm2","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","country","crawlId","dataGeneralizations","datasetKey","datasetName","dateIdentified","day","dynamicProperties","elevation","elevationAccuracy","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNotes","fieldNumber","fullCountry","gbifID","genericName","genus","genusKey","geodeticDatum","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","http://unknown.org/nick","http://unknown.org/occurrenceDetails","http://unknown.org/recordId","identificationID","identificationRemarks","identifiedBy","identifier","individualCount","informationWithheld","infraspecificEpithet","installationKey","institutionCode","institutionID","ISO2","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","nomenclaturalCode","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","otherCatalogNumbers","phylum","phylumKey","preparations","previousIdentifications","programmeAcronym","projectId","protocol","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rights","rightsHolder","samplingProtocol","scientificName","sex","species","speciesKey","specificEpithet","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimElevation","verbatimEventDate","verbatimLocality","verbatimTaxonRank","vernacularName","year","downloadDate"
"117","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Waikato",NA,"HUMAN_OBSERVATION","2614088","Insecta",216,"Waikato, New Zealand","Observations",NA,NA,NA,80,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-01-25T01:11:25",20,NA,NA,NA,"2016-01-20T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1233599164","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"pjd1","http://naturewatch.org.nz/observations/2614088",NA,"4890567",NA,"Peter de Lange","2614088",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1233599164,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:24.777+0000","2020-10-11T14:18:24.777+0000",-36.499392,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,175.361696,"2017-07-03T21:14:43.000+0000",1,NA,"http://naturewatch.org.nz/observations/2614088","Common amongst pasture grasses on margin of stream.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Peter de Lange",NA,"https://www.inaturalist.org/observations/2614088","© Peter de Lange some rights reserved","Peter de Lange",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016-01-20","Coromandel Peninsula. Port Jackson, Moehau Range, Pahi Stream",NA,NA,2016,2020-10-17
"118","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Northland",NA,"HUMAN_OBSERVATION","2680096","Insecta",216,"Northland, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-02-14T05:53:36",13,NA,NA,NA,"2016-02-13T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1249295629","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"tangatawhenua","http://naturewatch.org.nz/observations/2680096",NA,"5059285",NA,"Stephen Thorpe","2680096",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1249295629,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:36:28.930+0000","2020-10-11T14:36:28.930+0000",-34.744526,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,173.118869,"2017-07-04T02:20:50.000+0000",2,NA,"http://naturewatch.org.nz/observations/2680096","Lurking around the mid tide mark - and swimming!","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","tangatawhenua",NA,"https://www.inaturalist.org/observations/2680096","© tangatawhenua some rights reserved","tangatawhenua",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016-02-13","Henderson Bay",NA,NA,2016,2020-10-17
"119","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Northland",NA,"HUMAN_OBSERVATION","2748482","Insecta",216,"Northland, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-03-06T02:59:44",5,NA,NA,NA,"2016-03-05T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1257412075","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"tangatawhenua","http://naturewatch.org.nz/observations/2748482",NA,"5338072",NA,"Stephen Thorpe","2748482",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1257412075,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:25.398+0000","2020-10-11T14:18:25.398+0000",-34.739589,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,173.116638,"2017-07-04T02:24:50.000+0000",3,NA,"http://naturewatch.org.nz/observations/2748482","Dead insect on the top track.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","tangatawhenua",NA,"https://www.inaturalist.org/observations/2748482","© tangatawhenua some rights reserved","tangatawhenua",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016-03-05","henderson bay nz",NA,NA,2016,2020-10-17
"120","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Taranaki",NA,"HUMAN_OBSERVATION","2789255","Insecta",216,"Taranaki, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-03-16T07:30:35",16,NA,NA,NA,"2016-03-16T17:21:09",NA,NA,"04:21:09Z","Dynastidae",4205,NA,NA,"New Zealand","1262378169","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"simonnicholas","http://naturewatch.org.nz/observations/2789255",NA,"5426612",NA,"Simon Nicholas","2789255",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1262378169,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:23.934+0000","2020-10-11T14:18:23.934+0000",-39.070811,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.055114,"2017-07-04T02:23:28.000+0000",3,NA,"http://naturewatch.org.nz/observations/2789255",NA,"PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Simon Nicholas",NA,"https://www.inaturalist.org/observations/2789255","© Simon Nicholas some rights reserved","Simon Nicholas",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"Wed Mar 16 2016 17:21:09 GMT+1300 (GMT+13)","Taranaki Base Hospital, Westown, Taranaki, NZ",NA,NA,2016,2020-10-17
"121","Heteronychus arator (Fabricius, 1775)",4995411,NA,"New South Wales",NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"New South Wales, Australia",NA,NA,NA,NA,NA,"Australia",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,24,NA,NA,NA,"2016-03-24T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"Australia","1633754595","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b5e41d4d-b22d-4556-b058-a903053f0498",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"AU",1633754595,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:31.064+0000","2020-10-07T21:28:31.064+0000",-32.7,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,152.2,NA,3,NA,"b5e41d4d-b22d-4556-b058-a903053f0498","A scarab beetle","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/1702?questagame_user_id=1702'>The Myall Mob | questagame.com</a>","questagame-28580","https://biocache.ala.org.au/occurrences/b5e41d4d-b22d-4556-b058-a903053f0498",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2016,2020-10-17
"122","Heteronychus arator (Fabricius, 1775)",4995411,NA,NA,NA,"HUMAN_OBSERVATION",NA,"Insecta",216,"New Zealand",NA,NA,NA,NA,NA,"New Zealand",156,"Identification aligned to national taxonomy. Originally supplied as [[ <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | <not-supplied> | Heteronychus arator (Fabricius, 1775)]]","e3ce628e-9683-4af7-b7a9-47eef785d3bb",NA,NA,29,NA,NA,NA,"2016-03-29T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1633754903","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4d037437-2399-49c0-b7e5-d3c9ec04b8e6",NA,NA,NA,"19893c10-381e-4534-9bb8-6c37d03ad29e",NA,NA,"NZ",1633754903,"Animalia",1,NA,"2020-10-07T21:23:20.479+0000","2020-10-07T21:28:26.915+0000","2020-10-07T21:28:26.915+0000",-36.8,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,175.2,NA,3,NA,"4d037437-2399-49c0-b7e5-d3c9ec04b8e6","landed on the boat overnight","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","AU","17726825-3aa2-4fbc-b0e3-303d3fc5702f","<a href='https://bee.questagame.com/#/profile/1598?questagame_user_id=1598'>Averil | questagame.com</a>","questagame-28935","https://biocache.ala.org.au/occurrences/4d037437-2399-49c0-b7e5-d3c9ec04b8e6",NA,NA,NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator","urn:lsid:biodiversity.org.au:afd.taxon:9ecb8f2e-7852-4eea-badf-6fabc5ec1079",NA,4995411,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"African Black Beetle",2016,2020-10-17
"123","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","2938967","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,106,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-04-16T02:03:53",14,NA,NA,NA,"2016-04-14T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1265574834","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"jacqui-nz","http://naturewatch.org.nz/observations/2938967",NA,"5742290",NA,"Simon Nicholas","2938967",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1265574834,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:41:56.162+0000","2020-10-11T14:41:56.162+0000",-36.994951,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,NA,NA,174.603327,"2017-07-04T09:56:53.000+0000",4,NA,"http://naturewatch.org.nz/observations/2938967","Flew in and landed on the ground.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","jacqui-nz",NA,"https://www.inaturalist.org/observations/2938967","© jacqui-nz some rights reserved","jacqui-nz",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016-04-14","Pine Ave, Cornwallis, Auckland",NA,NA,2016,2020-10-17
"124","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Northland",NA,"HUMAN_OBSERVATION","3006785","Insecta",216,"Northland, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-04-22T22:50:53",20,NA,NA,NA,"2016-04-20T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1265591459","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"tangatawhenua","http://naturewatch.org.nz/observations/3006785",NA,"5848048",NA,"Stephen Thorpe","3006785",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1265591459,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:29.881+0000","2020-10-11T14:18:29.881+0000",-34.741972,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,173.117502,"2017-07-04T09:55:56.000+0000",4,NA,"http://naturewatch.org.nz/observations/3006785","Not too sure which beetle this is. Living on the beach.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","tangatawhenua",NA,"https://www.inaturalist.org/observations/3006785","© tangatawhenua some rights reserved","tangatawhenua",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016-04-20","Henderson bay nz",NA,NA,2016,2020-10-17
"125","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Northland",NA,"HUMAN_OBSERVATION","3156117","Insecta",216,"Northland, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-05-14T01:21:20",23,NA,NA,NA,"2016-04-23T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1269554152","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"mike68lusk","http://naturewatch.org.nz/observations/3156117",NA,"6118813",NA,"Stephen Thorpe","3156117",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1269554152,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:36:37.963+0000","2020-10-11T14:36:37.963+0000",-34.519641,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,172.971067,"2017-07-04T09:59:43.000+0000",4,NA,"http://naturewatch.org.nz/observations/3156117","many on back of beach","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mike Lusk",NA,"https://www.inaturalist.org/observations/3156117","© Mike Lusk some rights reserved","Mike Lusk",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016-04-23","Parengarenga Harbour, Northland",NA,NA,2016,2020-10-17
"126","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Waikato",NA,"HUMAN_OBSERVATION","4769384","Insecta",216,"Waikato, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-12-13T20:58:49",5,NA,NA,NA,"2016-05-05T09:44:00",NA,NA,"21:44:00Z","Dynastidae",4205,NA,NA,"New Zealand","1453285114","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"tony_steer","http://naturewatch.org.nz/observations/4769384",NA,"9497829",NA,"Tony Steer","4769384",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1453285114,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:37:49.099+0000","2020-10-11T14:37:49.099+0000",-36.866,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,175.547,"2016-12-16T04:08:05.000+0000",5,NA,"http://naturewatch.org.nz/observations/4769384","Found inside house, presumably attracted to light.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Tony Steer",NA,"https://www.inaturalist.org/observations/4769384","© Tony Steer some rights reserved","Tony Steer",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016/05/05 9:44 AM +1200","Manaia, New Zealand",NA,NA,2016,2020-10-17
"127","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Hawke's Bay",NA,"HUMAN_OBSERVATION","3376968","Insecta",216,"Hawke's Bay, New Zealand","Observations",NA,NA,NA,NA,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-06-05T08:39:34",4,NA,NA,NA,"2016-06-04T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1272087472","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"mike68lusk","http://naturewatch.org.nz/observations/3376968",NA,"6464754",NA,"Stephen Thorpe","3376968",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1272087472,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:23.952+0000","2020-10-11T14:18:23.952+0000",-39.660066,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,177.082883,"2017-07-04T10:12:07.000+0000",6,NA,"http://naturewatch.org.nz/observations/3376968","deep down in sand of rear dune","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mike Lusk",NA,"https://www.inaturalist.org/observations/3376968","© Mike Lusk some rights reserved","Mike Lusk",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016-06-04","Rangaiika Bch, Cape Kidnappers",NA,NA,2016,2020-10-17
"128","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Northland",NA,"HUMAN_OBSERVATION","4196614","Insecta",216,"Northland, New Zealand","Observations",NA,NA,NA,31,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-09-25T05:24:08",19,NA,NA,NA,"2016-09-19T14:27:00",NA,NA,"02:27:00Z","Dynastidae",4205,NA,NA,"New Zealand","1323007399","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"tangatawhenua","http://naturewatch.org.nz/observations/4196614",NA,"8219871",NA,"Stephen Thorpe","4196614",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1323007399,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:25.089+0000","2020-10-11T14:18:25.089+0000",-34.398045,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,173.014584,"2017-07-04T21:20:35.000+0000",9,NA,"http://naturewatch.org.nz/observations/4196614","Found lurking under a rock - may be a scarab beetle?","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","tangatawhenua",NA,"https://www.inaturalist.org/observations/4196614","© tangatawhenua some rights reserved","tangatawhenua",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016/09/19 2:27 PM NZST","North Cape Scientific Reserve",NA,NA,2016,2020-10-17
"129","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Hawke's Bay",NA,"HUMAN_OBSERVATION","4270030","Insecta",216,"Hawke's Bay, New Zealand","Observations",NA,NA,NA,15,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-10-04T21:14:36",4,NA,NA,NA,"2016-10-04T19:51:00",NA,NA,"06:51:00Z","Dynastidae",4205,NA,NA,"New Zealand","1323030415","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"mike68lusk","http://naturewatch.org.nz/observations/4270030",NA,"8373775",NA,"Stephen Thorpe","4270030",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1323030415,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:33:05.702+0000","2020-10-11T14:33:05.702+0000",-39.690033,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,176.883981,"2017-07-04T21:19:14.000+0000",10,NA,"http://naturewatch.org.nz/observations/4270030","attracted to outside light","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Mike Lusk",NA,"https://www.inaturalist.org/observations/4270030","© Mike Lusk some rights reserved","Mike Lusk",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016/10/04 7:51 PM NZDT","Havelock North, New Zealand",NA,NA,2016,2020-10-17
"130","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","4787926","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,12,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2016-12-17T21:36:49",18,NA,NA,NA,"2016-12-18T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1453293462","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"stephen_thorpe","http://naturewatch.org.nz/observations/4787926",NA,"9554635",NA,"Stephen Thorpe","4787926",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1453293462,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:36.997+0000","2020-10-11T14:18:36.997+0000",-36.882318,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.852954,"2017-07-04T21:58:09.000+0000",12,NA,"http://naturewatch.org.nz/observations/4787926","<em>Locality: NEW ZEALAND AK, Auckland 1072, suburb of Saint Johns, University of Auckland Tamaki Campus. <em>Habitat: Diurnally active in level 1 main carpark. <em>Identification: </em><a href=""http://naturewatch.org.nz/listed_taxa/5822294"">Heteronychus arator</a><em> (Fabricius, 1775). Female.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Stephen Thorpe",NA,"https://www.inaturalist.org/observations/4787926","© Stephen Thorpe some rights reserved","Stephen Thorpe",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2016-12-18","Auckland 1072",NA,NA,2016,2020-10-17
"131","Heteronychus arator (Fabricius, 1775)",4995411,NA,"Auckland",NA,"HUMAN_OBSERVATION","1348243","Insecta",216,"Auckland, New Zealand","Observations",NA,NA,NA,106,"New Zealand",235,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2015-03-29T22:33:42",27,NA,NA,NA,"2015-03-27T00:00:00",NA,NA,NA,"Dynastidae",4205,NA,NA,"New Zealand","1092877189","Heteronychus","Heteronychus",1075431,"WGS84",NA,NA,NA,NA,NA,"stephen_thorpe","http://naturewatch.org.nz/observations/1348243",NA,"2519397",NA,"Stephen Thorpe","1348243",NA,NA,NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,"NZ",1092877189,"Animalia",1,NA,"2020-10-11T12:19:52.988+0000","2020-10-11T14:18:21.209+0000","2020-10-11T14:18:21.209+0000",-36.864171,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,174.821534,"2017-07-05T08:29:45.000+0000",3,NA,"http://naturewatch.org.nz/observations/1348243","<em>Locality: NEW ZEALAND AK, suburb of Orakei, Pourewa Reserve. <em>Habitat: Pan traps. Collected by J.W. Early. <em>Identification: </em>Heteronychus arator<em> (Fabricius, 1775). Male. Identified by S. E. Thorpe.","PRESENT","Coleoptera",1470,NA,"Arthropoda",54,NA,NA,NA,NA,"DWC_ARCHIVE","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Stephen Thorpe",NA,"https://www.inaturalist.org/observations/1348243","© Stephen Thorpe some rights reserved","Stephen Thorpe",NA,"Heteronychus arator (Fabricius, 1775)",NA,"Heteronychus arator",4995411,"arator",NA,"320989",4995411,"ACCEPTED","SPECIES",NA,NA,NA,"2015-03-27","Pourewa Reserve, suburb of Orakei, Auckland",NA,NA,2015,2020-10-17
